2020-01-03 01:00:00,1221.893,1109.9822,1145.22,1159.031733,7,0,0,0,1,25.44960938,1035.1116
2020-01-03 02:00:00,1198.0711,1077.0385,1126.9939,1134.0345,7,0,0,0,2,25.30257568,996.7045
2020-01-03 03:00:00,1174.0962,1089.7094,1110.0343,1124.6133,7,0,0,0,3,25.18053589,972.5915
2020-01-03 04:00:00,1163.1814,1087.3152,1110.4568,1120.3178,7,0,0,0,4,25.09252319,962.2506
2020-01-03 05:00:00,1205.0008,1088.5886,1114.1879,1135.925767,7,0,0,0,5,25.00966797,968.1705
2020-01-03 06:00:00,1198.9958,1103.4051,1101.5898,1134.663567,7,0,0,0,6,24.97493896,977.3287
2020-01-03 07:00:00,1292.7515,1178.9023,1215.6589,1229.104233,7,0,0,0,7,25.90258179,1086.2521
2020-01-03 08:00:00,1470.255,1358.0453,1365.8477,1398.049333,7,0,0,0,8,26.90511475,1250.9927
2020-01-03 09:00:00,1544.9637,1476.0128,1460.585,1493.853833,7,0,0,0,9,27.65883789,1343.0494
2020-01-03 10:00:00,1635.1864,1548.4515,1529.0074,1570.881767,7,0,0,0,10,28.40419922,1430.7716
2020-01-03 11:00:00,1680.1176,1577.4689,1609.2536,1622.280033,7,0,0,0,11,29.05269775,1468.9345
2020-01-03 12:00:00,1663.145,1622.434,1596.2597,1627.279567,7,0,0,0,12,29.60036621,1483.663
2020-01-03 13:00:00,1669.7269,1629.6025,1596.0411,1631.790167,7,0,0,0,13,29.9369751,1534.4767
2020-01-03 14:00:00,1684.8253,1586.4261,1531.1468,1600.7994,7,0,0,0,14,30.06694946,1529.2185
2020-01-03 15:00:00,1647.9386,1554.9108,1479.0388,1560.6294,7,0,0,0,15,29.96358643,1469.6202
2020-01-03 16:00:00,1600.8942,1475.9601,1428.9001,1501.918133,7,0,0,0,16,29.56646118,1409.9023
2020-01-03 17:00:00,1508.3472,1418.1681,1387.2241,1437.913133,7,0,0,0,17,28.66011963,1308.1027
2020-01-03 18:00:00,1569.5496,1477.8878,1438.8455,1495.427633,7,0,0,0,18,27.35027466,1348.6345
2020-01-03 19:00:00,1564.9291,1470.2867,1424.4416,1486.552467,7,0,0,0,19,26.68676147,1363.8664
2020-01-03 20:00:00,1523.4888,1430.4428,1383.67,1445.8672,7,0,0,0,20,26.31820068,1311.9671
2020-01-03 21:00:00,1462.266,1373.1828,1330.6045,1388.684433,7,0,0,0,21,26.04839478,1269.3826
2020-01-03 22:00:00,1360.8042,1293.7615,1287.3613,1313.975667,7,0,0,0,22,25.8194519,1191.4653
2020-01-03 23:00:00,1301.1237,1234.0065,1208.4717,1247.8673,7,0,0,0,23,25.60411987,1137.0714
2020-01-04 00:00:00,1218.3928,1180.3664,1168.9378,1189.232333,1,1,0,0,0,25.41289673,1069.3249
2020-01-04 01:00:00,1178.3354,1125.3972,1144.6491,1136.376175,1,1,0,0,1,25.28121338,1031.5166
2020-01-04 02:00:00,1140.479,1103.8239,1108.2754,1105.22135,1,1,0,0,2,25.19295654,1006.8219
2020-01-04 03:00:00,1131.788,1091.2081,1090.9375,1086.0295,1,1,0,0,3,25.09884033,974.5017
2020-01-04 04:00:00,1158.9518,1080.1259,1084.9406,1086.2035,1,1,0,0,4,24.98702393,967.0756
2020-01-04 05:00:00,1159.8323,1092.0628,1090.5383,1090.3562,1,1,0,0,5,24.8527771,961.8724
2020-01-04 06:00:00,1142.6478,1091.1787,1077.8655,1079.7891,1,1,0,0,6,24.8104187,945.7888
2020-01-04 07:00:00,1186.4207,1149.9546,1139.6117,1134.4691,1,1,0,0,7,26.04052124,980.8308
2020-01-04 08:00:00,1334.8711,1296.5894,1254.9556,1271.491325,1,1,0,0,8,27.36538086,1122.398
2020-01-04 09:00:00,1431.9792,1381.0562,1357.6409,1369.252025,1,1,0,0,9,28.28609619,1224.3461
2020-01-04 10:00:00,1531.9572,1454.1655,1375.2763,1426.7154,1,1,0,0,10,28.98372803,1311.5866
2020-01-04 11:00:00,1509.8502,1501.5608,1403.7023,1460.450075,1,1,0,0,11,29.6133667,1348.0186
2020-01-04 12:00:00,1489.6927,1461.4079,1392.0543,1432.549775,1,1,0,0,12,29.99984131,1339.378
2020-01-04 13:00:00,1452.1489,1455.8582,1390.9791,1409.186825,1,1,0,0,13,30.15673218,1330.5575
2020-01-04 14:00:00,1415.1937,1441.7424,1282.3201,1363.755175,1,1,0,0,14,30.14421997,1336.84
2020-01-04 15:00:00,1420.2002,1413.9381,1278.6061,1356.027275,1,1,0,0,15,29.92434082,1310.6185
2020-01-04 16:00:00,1359.3821,1378.3775,1250.6983,1315.37115,1,1,0,0,16,29.31621704,1281.2916
2020-01-04 17:00:00,1297.2116,1341.8125,1232.3446,1283.418875,1,1,0,0,17,28.37337646,1237.2551
2020-01-04 18:00:00,1407.2257,1437.0819,1300.4336,1373.621825,1,1,0,0,18,27.31725464,1280.6014
2020-01-04 19:00:00,1407.4573,1448.6338,1313.922,1382.19775,1,1,0,0,19,26.85106812,1326.9846
2020-01-04 20:00:00,1366.334,1412.101,1295.7096,1349.713725,1,1,0,0,20,26.6456543,1286.0857
2020-01-04 21:00:00,1298.6399,1363.2026,1262.6813,1302.042475,1,1,0,0,21,26.50649414,1225.848
2020-01-04 22:00:00,1251.1237,1302.7076,1199.4662,1247.153875,1,1,0,0,22,26.3739563,1178.2984
2020-01-04 23:00:00,1194.9792,1265.5075,1143.2593,1189.784125,1,1,0,0,23,26.22182617,1133.0124
2020-01-05 00:00:00,1138.7216,1210.4136,1111.8653,1146.82315,2,1,0,0,0,26.03621826,1085.9276
2020-01-05 01:00:00,1105.5255,1168.1889,1083.1185,1115.0828,2,1,0,0,1,25.87618408,1038.4671
2020-01-05 02:00:00,1069.9702,1143.235,1078.7009,1087.72815,2,1,0,0,2,25.70913086,1013.5455
2020-01-05 03:00:00,1039.5141,1110.8151,1062.0729,1061.86605,2,1,0,0,3,25.5901123,991.6183
2020-01-05 04:00:00,1022.2492,1089.3083,1036.1228,1040.633925,2,1,0,0,4,25.50393066,966.1103
2020-01-05 05:00:00,1012.4287,1082.231,1027.9894,1031.6652,2,1,0,0,5,25.47335205,966.7874
2020-01-05 06:00:00,987.3988,1046.2576,986.1275,998.685925,2,1,0,0,6,25.50576172,923.2408
2020-01-05 07:00:00,974.066,1064.0896,1022.977,1011.378775,2,1,0,0,7,26.12282715,936.837
2020-01-05 08:00:00,1032.7715,1109.5228,1065.8062,1064.264325,2,1,0,0,8,27.0598999,983.6561
2020-01-05 09:00:00,1085.2236,1143.1215,1136.7522,1119.762575,2,1,0,0,9,27.83687744,1035.262
2020-01-05 10:00:00,1144.8763,1208.6914,1200.7506,1186.8775,2,1,0,0,10,28.549646,1085.5312
2020-01-05 11:00:00,1159.9891,1232.9243,1234.6974,1222.9419,2,1,0,0,11,29.17403564,1116.7028
2020-01-05 12:00:00,1144.6213,1228.5794,1245.8943,1220.904075,2,1,0,0,12,29.52816162,1135.8987
2020-01-05 13:00:00,1157.4298,1228.7953,1252.1042,1223.814975,2,1,0,0,13,29.68337402,1129.6253
2020-01-05 14:00:00,1149.1583,1230.6616,1248.6242,1222.316825,2,1,0,0,14,29.69295654,1134.4477
2020-01-05 15:00:00,1150.7879,1227.8771,1235.0401,1218.3686,2,1,0,0,15,29.49315796,1149.1425
2020-01-05 16:00:00,1137.4265,1217.1572,1205.3833,1199.83575,2,1,0,0,16,28.89684448,1120.6145
2020-01-05 17:00:00,1139.5029,1204.5167,1191.954,1185.703125,2,1,0,0,17,27.80721436,1136.3425
2020-01-05 18:00:00,1237.0618,1313.5931,1275.8064,1275.58055,2,1,0,0,18,26.62825928,1217.6226
2020-01-05 19:00:00,1256.6363,1335.8075,1280.9507,1299.52905,2,1,0,0,19,26.10579834,1254.1394
2020-01-05 20:00:00,1245.3301,1349.1122,1265.6126,1293.410175,2,1,0,0,20,25.75957642,1260.7762
2020-01-05 21:00:00,1216.5976,1345.5968,1244.3158,1276.39185,2,1,0,0,21,25.5296875,1228.5935
2020-01-05 22:00:00,1169.013,1315.0964,1213.1692,1238.28915,2,1,0,0,22,25.38118896,1188.8061
2020-01-05 23:00:00,1119.17,1232.3578,1157.0501,1175.14935,2,1,0,0,23,25.43602905,1110.8038
2020-01-06 00:00:00,1061.1106,1191.0642,1119.6345,1124.221025,3,0,0,0,0,25.46383057,1083.9995
2020-01-06 01:00:00,1023.3324,1151.1735,1095.9093,1086.5086,3,0,0,0,1,25.39000854,1040.1826
2020-01-06 02:00:00,1007.9219,1133.4007,1061.0864,1066.4061,3,0,0,0,2,25.31292114,1019.1363
2020-01-06 03:00:00,979.7978,1100.932,1055.3292,1043.021225,3,0,0,0,3,25.24871216,1000.4205
2020-01-06 04:00:00,971.3062,1073.516,1009.6569,1022.3238,3,0,0,0,4,25.1508728,975.8471
2020-01-06 05:00:00,999.9007,1094.6423,1021.0832,1039.8982,3,0,0,0,5,25.07341919,1004.3309
2020-01-06 06:00:00,1045.157,1118.975,970.751,1051.279625,3,0,0,0,6,25.07946167,1030.8288
2020-01-06 07:00:00,1145.1721,1249.2137,1033.4355,1145.1218,3,0,0,0,7,26.01937256,1140.3482
2020-01-06 08:00:00,1299.2825,1439.9697,1100.1316,1290.7709,3,0,0,0,8,27.13289795,1309.5514
2020-01-06 09:00:00,1383.5121,1530.9016,1181.2841,1366.323075,3,0,0,0,9,27.96657715,1400.7622
2020-01-06 10:00:00,1452.4193,1588.5516,1240.917,1434.289325,3,0,0,0,10,28.66735229,1481.8001
2020-01-06 11:00:00,1458.8543,1587.6976,1297.142,1460.478875,3,0,0,0,11,29.30281982,1510.4303
2020-01-06 12:00:00,1457.1989,1634.1171,1306.6022,1472.218525,3,0,0,0,12,29.59060059,1532.3679
2020-01-06 13:00:00,1471.7236,1660.2861,1319.7566,1490.39015,3,0,0,0,13,29.77004395,1575.1152
2020-01-06 14:00:00,1504.6163,1666.6528,1330.1526,1502.578075,3,0,0,0,14,29.74074707,1565.9265
